strategy,entry_datetime,exit_datetime,direction,lot_size,entry_price,exit_price,pnl_usd,pnl_points,exit_reason,duration_min,mfe_usd,mae_usd
ASIAN_MR,2024-11-22 01:05:00+00:00,2024-11-22 01:10:00+00:00,SHORT,1.47,2675.885,2677.8810747209027,-337.52,-2.29607472090247,SL_ATR,5.0,4.41,-352.8
ASIAN_MR,2024-11-25 01:10:00+00:00,2024-11-25 01:30:00+00:00,LONG,0.57,2703.305,2698.380772579464,-297.78,-5.2242274205357715,SL_ATR,20.0,111.72,-481.08
NY_ORB,2024-11-25 14:00:00+00:00,2024-11-25 14:15:00+00:00,SELL,0.14,2677.895,2658.1150000000002,276.92,19.78,TP,15.0,391.02,0.0
NY_ORB,2024-11-26 14:40:00+00:00,2024-11-26 14:50:00+00:00,SELL,0.32,2629.675,2620.7350000000006,286.08,8.94,TP,10.0,311.91,0.0
NY_ORB,2024-11-27 14:00:00+00:00,2024-11-27 15:00:00+00:00,BUY,0.29,2652.925,2647.865,-146.74,-5.06,SL,60.0,59.41,-332.05
ASIAN_MR,2024-11-28 04:25:00+00:00,2024-11-28 04:40:00+00:00,SHORT,1.26,2633.364,2629.83075,407.39,3.233249999999953,TP_Z_NEUTRAL,15.0,388.84,-68.17
NY_ORB,2024-11-29 14:45:00+00:00,2024-11-29 16:25:00+00:00,SELL,0.28,2657.525,2661.055,-98.84,-3.53,TIME,100.0,196.84,-126.35
NY_ORB,2024-12-02 15:00:00+00:00,2024-12-02 15:05:00+00:00,SELL,0.26,2642.855,2648.655,-150.8,-5.8,SL,5.0,0.0,-164.39
ASIAN_MR,2024-12-03 03:20:00+00:00,2024-12-03 04:00:00+00:00,SHORT,0.57,2638.565,2641.112265968759,-162.29,-2.847265968758893,SL_ATR,40.0,2.28,-244.53
NY_ORB,2024-12-03 13:45:00+00:00,2024-12-03 14:30:00+00:00,BUY,0.19,2647.675,2655.3950000000004,146.68,7.72,TP,45.0,149.2,0.0
NY_ORB,2024-12-05 14:55:00+00:00,2024-12-05 16:25:00+00:00,SELL,0.24,2644.215,2637.385,163.92,6.83,TIME,90.0,295.92,0.0
NY_ORB,2024-12-06 14:05:00+00:00,2024-12-06 16:25:00+00:00,SELL,0.13,2630.948,2638.998,-104.65,-8.05,TIME,140.0,92.1,-123.96
ASIAN_MR,2024-12-09 01:30:00+00:00,2024-12-09 02:15:00+00:00,SHORT,0.66,2647.715,2636.4399000000003,724.36,10.975099999999838,TP_Z_NEUTRAL,45.0,229.68,-86.46
ASIAN_MR,2024-12-10 01:00:00+00:00,2024-12-10 01:25:00+00:00,SHORT,1.46,2663.855,2665.941752688997,-348.47,-2.3867526889969666,SL_ATR,25.0,156.22,-334.34
NY_ORB,2024-12-10 16:00:00+00:00,2024-12-10 16:05:00+00:00,BUY,0.34,2677.575,2686.2889999999998,296.27,8.714,TP,5.0,481.87,0.0
NY_ORB,2024-12-11 14:05:00+00:00,2024-12-11 16:25:00+00:00,BUY,0.17,2701.548,2715.984,245.4,14.436,TIME,140.0,257.89,-87.8
ASIAN_MR,2024-12-12 01:00:00+00:00,2024-12-12 01:05:00+00:00,SHORT,1.56,2722.755,2720.37965,323.75,2.0753500000002534,TP_Z_NEUTRAL,5.0,574.08,-31.2
NY_ORB,2024-12-12 13:45:00+00:00,2024-12-12 14:10:00+00:00,SELL,0.28,2704.914,2693.3740000000003,323.12,11.54,TP,25.0,421.68,-18.2
ASIAN_MR,2024-12-13 01:20:00+00:00,2024-12-13 01:50:00+00:00,SHORT,1.42,2690.825,2683.3288000000002,1021.86,7.19619999999959,TP_Z_NEUTRAL,30.0,664.13,-162.31
NY_ORB,2024-12-16 14:45:00+00:00,2024-12-16 15:20:00+00:00,SELL,0.5,2659.194,2652.1259999999997,353.39,7.068,TP,35.0,424.96,0.0
ASIAN_MR,2024-12-17 01:15:00+00:00,2024-12-17 01:50:00+00:00,SHORT,1.98,2656.135,2657.9254074935966,-413.9,-2.090407493596376,SL_ATR,35.0,257.4,-358.38
NY_ORB,2024-12-17 13:50:00+00:00,2024-12-17 16:25:00+00:00,SELL,0.28,2638.415,2638.148,7.47,0.267,TIME,155.0,157.36,-122.73
ASIAN_MR,2024-12-19 01:45:00+00:00,2024-12-19 02:30:00+00:00,SHORT,0.73,2613.385,2599.12435,1019.13,13.960650000000168,TP_Z_NEUTRAL,45.0,373.76,-274.7
ASIAN_MR,2024-12-20 01:15:00+00:00,2024-12-20 01:30:00+00:00,SHORT,1.37,2597.465,2600.155000119035,-409.63,-2.990000119034721,SL_ATR,15.0,157.55,-372.64
NY_ORB,2024-12-20 13:45:00+00:00,2024-12-20 15:55:00+00:00,BUY,0.18,2610.115,2630.914999999999,374.4,20.8,TP,130.0,376.0,-30.42
ASIAN_MR,2024-12-23 02:15:00+00:00,2024-12-23 03:15:00+00:00,SHORT,1.23,2624.305,2623.765,29.52,0.23999999999996363,TIME_STOP_60M,60.0,166.05,-362.85
NY_ORB,2024-12-23 14:45:00+00:00,2024-12-23 16:25:00+00:00,SELL,0.39,2614.695,2611.908,108.7,2.787,TIME,100.0,258.96,-90.48
NY_ORB,2024-12-24 14:30:00+00:00,2024-12-24 14:45:00+00:00,BUY,0.89,2613.205,2611.145,-183.34,-2.06,SL,15.0,88.38,-186.9
ASIAN_MR,2024-12-26 01:10:00+00:00,2024-12-26 01:30:00+00:00,SHORT,1.9,2624.398,2626.3074333366326,-419.79,-2.209433336632446,SL_ATR,20.0,105.07,-531.43
ASIAN_MR,2024-12-30 01:25:00+00:00,2024-12-30 01:55:00+00:00,SHORT,0.91,2625.115,2623.7302999999997,98.71,1.0847000000000662,TP_Z_NEUTRAL,30.0,123.76,-139.5
NY_ORB,2024-12-30 14:30:00+00:00,2024-12-30 16:25:00+00:00,SELL,0.18,2612.385,2596.145,292.32,16.24,TIME,115.0,296.64,0.0
NY_ORB,2024-12-31 15:30:00+00:00,2024-12-31 15:35:00+00:00,BUY,0.47,2615.995,2623.7349999999997,363.78,7.74,TP,5.0,371.77,0.0
ASIAN_MR,2025-01-02 01:10:00+00:00,2025-01-02 01:15:00+00:00,SHORT,1.75,2629.315,2631.4034916099818,-417.99,-2.3884916099817017,SL_ATR,5.0,28.0,-434.52
NY_ORB,2025-01-02 13:45:00+00:00,2025-01-02 14:30:00+00:00,BUY,0.45,2640.905,2649.065000000001,367.2,8.16,TP,45.0,408.6,-34.65
ASIAN_MR,2025-01-06 01:20:00+00:00,2025-01-06 01:45:00+00:00,SHORT,1.56,2645.385,2641.1103,620.05,3.974700000000394,TP_Z_NEUTRAL,25.0,475.8,-39.0
NY_ORB,2025-01-06 14:15:00+00:00,2025-01-06 16:25:00+00:00,SELL,0.1,2624.044,2638.298,-142.55,-14.254,TIME,130.0,80.2,-154.9
ASIAN_MR,2025-01-07 01:05:00+00:00,2025-01-07 01:20:00+00:00,SHORT,2.36,2635.964,2637.5557068732833,-446.44,-1.8917068732833286,SL_ATR,15.0,122.72,-698.8
NY_ORB,2025-01-07 15:00:00+00:00,2025-01-07 15:05:00+00:00,SELL,0.37,2656.948,2647.0939999999996,364.59,9.854,TP,5.0,551.79,0.0
ASIAN_MR,2025-01-08 02:35:00+00:00,2025-01-08 03:00:00+00:00,LONG,2.16,2646.665,2647.9163,205.48,0.951299999999901,TP_Z_NEUTRAL,25.0,753.84,-25.27
ASIAN_MR,2025-01-09 03:40:00+00:00,2025-01-09 03:55:00+00:00,SHORT,2.23,2661.415,2658.7323,531.34,2.382699999999841,TP_Z_NEUTRAL,15.0,530.74,-11.15
NY_ORB,2025-01-09 14:25:00+00:00,2025-01-09 16:25:00+00:00,SELL,0.42,2673.754,2668.565,217.93,5.189,TIME,120.0,294.42,-72.29
ASIAN_MR,2025-01-10 01:30:00+00:00,2025-01-10 01:35:00+00:00,SHORT,2.62,2671.155,2670.2155,167.55,0.6395000000004074,TP_Z_NEUTRAL,5.0,364.18,0.0
NY_ORB,2025-01-10 13:45:00+00:00,2025-01-10 16:25:00+00:00,BUY,0.15,2676.608,2688.268,174.9,11.66,TIME,160.0,315.7,-28.55
ASIAN_MR,2025-01-13 01:15:00+00:00,2025-01-13 01:50:00+00:00,LONG,1.41,2681.745,2688.9302000000002,970.81,6.88520000000035,TP_Z_NEUTRAL,35.0,587.97,-366.6
ASIAN_MR,2025-01-15 02:00:00+00:00,2025-01-15 02:05:00+00:00,LONG,2.48,2670.715,2672.4829999999997,364.06,1.4679999999995743,TP_Z_NEUTRAL,5.0,538.16,-32.24
NY_ORB,2025-01-15 13:55:00+00:00,2025-01-15 14:30:00+00:00,BUY,0.21,2693.069,2682.935,-212.81,-10.134,SL,35.0,59.98,-237.96
ASIAN_MR,2025-01-16 01:10:00+00:00,2025-01-16 01:30:00+00:00,SHORT,1.59,2698.948,2701.6117712867613,-471.24,-2.9637712867614026,SL_ATR,20.0,164.25,-486.54
ASIAN_MR,2025-01-17 01:10:00+00:00,2025-01-17 01:40:00+00:00,LONG,2.23,2710.795,2714.01655,651.51,2.921549999999752,TP_Z_NEUTRAL,30.0,546.35,-238.61
ASIAN_MR,2025-01-20 01:10:00+00:00,2025-01-20 01:25:00+00:00,LONG,1.66,2689.985,2694.2838,663.8,3.9988000000000286,TP_Z_NEUTRAL,15.0,634.12,-39.84
ASIAN_MR,2025-01-21 01:45:00+00:00,2025-01-21 01:55:00+00:00,SHORT,1.21,2715.375,2719.033751765734,-479.01,-3.9587517657339957,SL_ATR,10.0,83.49,-459.8
ASIAN_MR,2025-01-23 03:25:00+00:00,2025-01-23 04:00:00+00:00,LONG,2.37,2750.598,2752.4736000000003,373.42,1.575600000000304,TP_Z_NEUTRAL,35.0,127.27,-286.77
NY_ORB,2025-01-23 16:15:00+00:00,2025-01-23 16:25:00+00:00,BUY,0.33,2742.525,2750.805,273.24,8.28,TIME,10.0,296.34,0.0
ASIAN_MR,2025-01-24 02:20:00+00:00,2025-01-24 02:45:00+00:00,SHORT,1.61,2770.435,2773.1703263219893,-488.69,-3.035326321989305,SL_ATR,25.0,476.56,-664.93
NY_ORB,2025-01-24 14:10:00+00:00,2025-01-24 15:20:00+00:00,SELL,0.52,2780.088,2784.245,-216.16,-4.157,SL,70.0,337.64,-238.52
ASIAN_MR,2025-01-27 01:05:00+00:00,2025-01-27 01:25:00+00:00,SHORT,1.67,2770.965,2767.894,462.76,2.7710000000003676,TP_Z_NEUTRAL,20.0,572.81,-165.33
NY_ORB,2025-01-27 14:30:00+00:00,2025-01-27 16:25:00+00:00,SELL,0.3,2752.175,2740.945,336.9,11.23,TIME,115.0,424.2,-91.5
ASIAN_MR,2025-01-29 01:05:00+00:00,2025-01-29 01:40:00+00:00,SHORT,3.91,2765.258,2763.4168,602.61,1.5411999999998443,TP_Z_NEUTRAL,35.0,380.44,-284.26
NY_ORB,2025-01-29 15:20:00+00:00,2025-01-29 15:25:00+00:00,BUY,0.6,2757.945,2754.125,-229.2,-3.82,SL,5.0,0.0,-492.0
ASIAN_MR,2025-01-30 03:50:00+00:00,2025-01-30 04:05:00+00:00,SHORT,3.18,2761.645,2763.082121350473,-552.4,-1.7371213504728076,SL_ATR,15.0,120.84,-483.36
NY_ORB,2025-01-30 14:30:00+00:00,2025-01-30 16:25:00+00:00,BUY,0.3,2784.348,2791.155,204.22,6.807,TIME,115.0,418.72,-132.08
NY_ORB,2025-01-31 14:45:00+00:00,2025-01-31 16:25:00+00:00,BUY,0.42,2808.315,2806.425,-79.38,-1.89,TIME,100.0,362.04,-146.16
ASIAN_MR,2025-02-03 01:10:00+00:00,2025-02-03 01:55:00+00:00,LONG,0.39,2785.345,2779.569536531243,-236.94,-6.0754634687566975,SL_ATR,45.0,2.73,-292.5
NY_ORB,2025-02-03 14:45:00+00:00,2025-02-03 14:50:00+00:00,BUY,0.37,2810.828,2816.774,220.0,5.946,TP,5.0,676.36,0.0
ASIAN_MR,2025-02-04 01:30:00+00:00,2025-02-04 01:40:00+00:00,SHORT,2.06,2820.305,2822.479659676027,-509.78,-2.474659676027204,SL_ATR,10.0,193.64,-541.78
NY_ORB,2025-02-04 14:05:00+00:00,2025-02-04 14:25:00+00:00,SELL,0.57,2833.218,2837.045,-218.15,-3.827,SL,20.0,122.14,-254.63
ASIAN_MR,2025-02-05 04:15:00+00:00,2025-02-05 04:55:00+00:00,SHORT,0.78,2856.115,2852.3416500000003,270.92,3.473349999999482,TP_Z_NEUTRAL,40.0,116.22,-145.08
NY_ORB,2025-02-05 14:45:00+00:00,2025-02-05 15:50:00+00:00,BUY,0.33,2866.615,2880.254999999999,450.12,13.64,TP,65.0,514.8,0.0
ASIAN_MR,2025-02-06 02:00:00+00:00,2025-02-06 02:20:00+00:00,SHORT,1.72,2871.158,2868.1989000000003,457.37,2.6590999999995804,TP_Z_NEUTRAL,20.0,494.16,-51.6
NY_ORB,2025-02-06 14:45:00+00:00,2025-02-06 14:50:00+00:00,SELL,0.54,2859.498,2851.1240000000003,452.21,8.374,TP,5.0,708.65,0.0
ASIAN_MR,2025-02-07 01:25:00+00:00,2025-02-07 01:40:00+00:00,SHORT,2.26,2862.605,2864.648484687586,-529.63,-2.3434846875859874,SL_ATR,15.0,83.62,-906.26
NY_ORB,2025-02-07 16:00:00+00:00,2025-02-07 16:25:00+00:00,BUY,0.11,2870.498,2869.375,-12.35,-1.123,TIME,25.0,89.65,-58.0
ASIAN_MR,2025-02-10 04:15:00+00:00,2025-02-10 05:00:00+00:00,SHORT,1.81,2876.905,2879.372210528721,-500.87,-2.7672105287208977,SL_ATR,45.0,202.72,-452.5
NY_ORB,2025-02-12 13:55:00+00:00,2025-02-12 16:25:00+00:00,BUY,0.08,2876.905,2893.455,132.4,16.55,TIME,150.0,167.2,0.0
ASIAN_MR,2025-02-13 01:25:00+00:00,2025-02-13 01:45:00+00:00,LONG,1.56,2902.148,2905.7271,511.54,3.279099999999926,TP_Z_NEUTRAL,20.0,578.29,-149.76
NY_ORB,2025-02-13 13:50:00+00:00,2025-02-13 15:00:00+00:00,SELL,0.23,2907.698,2917.498,-225.4,-9.8,SL,70.0,29.96,-246.5
ASIAN_MR,2025-02-14 03:45:00+00:00,2025-02-14 04:15:00+00:00,LONG,1.75,2924.345,2927.64895,525.69,3.0039499999999864,TP_Z_NEUTRAL,30.0,257.25,-250.25
NY_ORB,2025-02-14 14:10:00+00:00,2025-02-14 16:25:00+00:00,SELL,0.14,2917.655,2893.305,340.9,24.35,TIME,135.0,350.28,-149.66
ASIAN_MR,2025-02-17 01:40:00+00:00,2025-02-17 02:35:00+00:00,SHORT,1.05,2894.645,2899.0328924548694,-492.23,-4.687892454869416,SL_ATR,55.0,310.8,-470.4
NY_ORB,2025-02-17 14:55:00+00:00,2025-02-17 16:25:00+00:00,BUY,0.86,2898.745,2897.955,-67.94,-0.79,TIME,90.0,447.2,-106.64
ASIAN_MR,2025-02-18 01:10:00+00:00,2025-02-18 01:25:00+00:00,LONG,2.97,2896.695,2895.1460759793604,-549.13,-1.8489240206397881,SL_ATR,15.0,457.38,-528.66
ASIAN_MR,2025-02-19 01:55:00+00:00,2025-02-19 02:25:00+00:00,SHORT,0.98,2938.255,2932.9813,487.42,4.97370000000019,TP_Z_NEUTRAL,30.0,237.16,-118.58
NY_ORB,2025-02-19 13:50:00+00:00,2025-02-19 14:25:00+00:00,SELL,0.63,2937.645,2930.2450000000003,466.2,7.4,TP,35.0,483.21,-120.96
ASIAN_MR,2025-02-20 02:55:00+00:00,2025-02-20 03:10:00+00:00,SHORT,1.57,2940.715,2943.6354026122594,-505.6,-3.220402612259295,SL_ATR,15.0,40.82,-486.7
NY_ORB,2025-02-20 14:15:00+00:00,2025-02-20 16:25:00+00:00,SELL,0.28,2939.775,2942.725,-82.6,-2.95,TIME,130.0,412.44,-159.6
ASIAN_MR,2025-02-21 01:20:00+00:00,2025-02-21 01:35:00+00:00,SHORT,1.59,2947.695,2941.8143,887.33,5.580700000000161,TP_Z_NEUTRAL,15.0,1095.51,-25.44
NY_ORB,2025-02-21 14:45:00+00:00,2025-02-21 15:20:00+00:00,BUY,0.38,2932.675,2926.675,-228.0,-6.0,SL,35.0,194.18,-346.94
ASIAN_MR,2025-02-24 01:05:00+00:00,2025-02-24 01:10:00+00:00,LONG,1.57,2926.415,2923.4607019936852,-510.92,-3.2542980063147295,SL_ATR,5.0,9.42,-591.89
NY_ORB,2025-02-24 14:10:00+00:00,2025-02-24 14:15:00+00:00,BUY,0.66,2952.365,2948.895,-229.02,-3.47,SL,5.0,0.0,-270.6
NY_ORB,2025-02-25 15:15:00+00:00,2025-02-25 15:20:00+00:00,SELL,0.28,2927.468,2911.633999999999,443.35,15.834,TP,5.0,482.24,0.0
NY_ORB,2025-02-26 14:05:00+00:00,2025-02-26 14:10:00+00:00,SELL,0.55,2909.235,2900.975000000001,454.3,8.26,TP,5.0,942.7,0.0
NY_ORB,2025-02-27 14:45:00+00:00,2025-02-27 16:25:00+00:00,SELL,0.26,2880.875,2873.585,189.54,7.29,TIME,100.0,346.06,-39.52
NY_ORB,2025-03-03 14:30:00+00:00,2025-03-03 15:20:00+00:00,BUY,0.5,2874.815,2884.3350000000005,476.0,9.52,TP,50.0,606.5,-73.35
ASIAN_MR,2025-03-04 03:20:00+00:00,2025-03-04 03:50:00+00:00,SHORT,1.63,2890.965,2887.3726500000002,536.65,3.292349999999897,TP_Z_NEUTRAL,30.0,418.42,-314.59
NY_ORB,2025-03-04 14:40:00+00:00,2025-03-04 14:45:00+00:00,SELL,0.4,2919.885,2907.6450000000004,489.6,12.24,TP,5.0,510.8,0.0
ASIAN_MR,2025-03-05 01:20:00+00:00,2025-03-05 02:05:00+00:00,LONG,1.32,2907.935,2913.2643,663.87,5.029299999999876,TP_Z_NEUTRAL,45.0,432.96,-315.48
NY_ORB,2025-03-05 13:45:00+00:00,2025-03-05 14:35:00+00:00,SELL,0.16,2898.018,2913.705,-250.98,-15.687,SL,50.0,61.98,-272.77
ASIAN_MR,2025-03-06 01:55:00+00:00,2025-03-06 02:30:00+00:00,SHORT,2.43,2924.515,2919.2559499999998,1205.05,4.959050000000116,TP_Z_NEUTRAL,35.0,395.36,-464.13
NY_ORB,2025-03-06 15:00:00+00:00,2025-03-06 16:25:00+00:00,BUY,0.37,2907.498,2916.825,345.11,9.327,TIME,85.0,496.44,0.0
ASIAN_MR,2025-03-07 01:45:00+00:00,2025-03-07 02:10:00+00:00,SHORT,1.36,2908.225,2903.9891500000003,535.28,3.935849999999573,TP_Z_NEUTRAL,25.0,984.64,-78.88
NY_ORB,2025-03-07 14:00:00+00:00,2025-03-07 14:55:00+00:00,SELL,0.17,2910.528,2926.085,-264.49,-15.557,SL,55.0,33.66,-306.85
ASIAN_MR,2025-03-10 02:15:00+00:00,2025-03-10 02:35:00+00:00,LONG,1.92,2910.875,2914.1769,576.36,3.0018999999999325,TP_Z_NEUTRAL,20.0,577.92,-329.47
ASIAN_MR,2025-03-12 03:05:00+00:00,2025-03-12 03:45:00+00:00,SHORT,2.38,2918.155,2915.93265,457.52,1.9223500000000058,TP_Z_NEUTRAL,40.0,333.2,-390.32
NY_ORB,2025-03-12 16:05:00+00:00,2025-03-12 16:10:00+00:00,BUY,0.82,2912.995,2919.8149999999996,559.24,6.82,TP,5.0,1890.35,0.0
ASIAN_MR,2025-03-13 01:15:00+00:00,2025-03-13 01:20:00+00:00,SHORT,3.19,2940.095,2938.4823,418.75,1.312699999999677,TP_Z_NEUTRAL,5.0,510.4,-66.99
NY_ORB,2025-03-13 14:40:00+00:00,2025-03-13 14:45:00+00:00,BUY,0.4,2952.145,2967.0449999999996,596.0,14.9,TP,5.0,720.8,0.0
ASIAN_MR,2025-03-14 04:05:00+00:00,2025-03-14 04:30:00+00:00,SHORT,2.48,2991.728,2987.5598,959.31,3.86820000000007,TP_Z_NEUTRAL,25.0,577.84,-455.58
NY_ORB,2025-03-14 14:25:00+00:00,2025-03-14 16:25:00+00:00,SELL,0.23,2983.098,2986.775,-84.56,-3.677,TIME,120.0,115.31,-140.22
ASIAN_MR,2025-03-18 02:55:00+00:00,2025-03-18 03:15:00+00:00,SHORT,2.24,3010.705,3013.4757326862286,-687.84,-3.0707326862287116,SL_ATR,20.0,315.17,-725.76
ASIAN_MR,2025-03-19 01:20:00+00:00,2025-03-19 01:55:00+00:00,LONG,3.02,3028.755,3031.2329,657.73,2.1778999999998634,TP_Z_NEUTRAL,35.0,302.0,-477.16
ASIAN_MR,2025-03-20 02:00:00+00:00,2025-03-20 02:35:00+00:00,LONG,2.01,3050.208,3047.1220339734746,-680.58,-3.3859660265255114,SL_ATR,35.0,343.11,-684.0
ASIAN_MR,2025-03-21 02:05:00+00:00,2025-03-21 03:00:00+00:00,LONG,2.41,3036.068,3033.5613451125973,-676.4,-2.806654887402874,SL_ATR,55.0,98.09,-865.91
NY_ORB,2025-03-21 13:55:00+00:00,2025-03-21 16:25:00+00:00,SELL,0.18,3013.515,3014.555,-18.72,-1.04,TIME,150.0,256.43,-76.68
ASIAN_MR,2025-03-24 02:50:00+00:00,2025-03-24 03:20:00+00:00,LONG,0.96,3017.415,3021.58965,371.97,3.874649999999929,TP_Z_NEUTRAL,30.0,210.53,-137.28
NY_ORB,2025-03-24 14:20:00+00:00,2025-03-24 14:30:00+00:00,SELL,0.6,3020.765,3010.5849999999996,610.8,10.18,TP,10.0,665.21,0.0
ASIAN_MR,2025-03-25 01:00:00+00:00,2025-03-25 01:15:00+00:00,SHORT,3.35,3013.915,3011.1066,840.31,2.5083999999998925,TP_Z_NEUTRAL,15.0,823.09,-140.7
NY_ORB,2025-03-25 14:00:00+00:00,2025-03-25 15:10:00+00:00,BUY,0.43,3030.475,3023.075,-318.2,-7.4,SL,70.0,233.49,-415.26
ASIAN_MR,2025-03-26 01:05:00+00:00,2025-03-26 01:30:00+00:00,LONG,4.34,3016.748,3019.8256499999998,1205.5,2.7776499999997215,TP_Z_NEUTRAL,25.0,1478.64,-221.34
NY_ORB,2025-03-26 15:00:00+00:00,2025-03-26 16:25:00+00:00,SELL,0.56,3019.625,3018.955,37.52,0.67,TIME,85.0,395.92,-15.12
ASIAN_MR,2025-03-27 01:05:00+00:00,2025-03-27 01:20:00+00:00,SHORT,3.14,3025.598,3027.639639981167,-735.27,-2.3416399811670088,SL_ATR,15.0,255.28,-667.88
NY_ORB,2025-03-27 14:35:00+00:00,2025-03-27 16:25:00+00:00,BUY,0.31,3043.155,3052.748,297.37,9.593,TIME,110.0,507.24,0.0
ASIAN_MR,2025-03-31 01:00:00+00:00,2025-03-31 02:00:00+00:00,LONG,2.07,3079.605,3096.015,3334.77,16.109999999999854,TIME_STOP_60M,60.0,3810.46,-207.0
NY_ORB,2025-04-01 14:10:00+00:00,2025-04-01 15:55:00+00:00,SELL,0.53,3128.075,3114.3949999999995,725.04,13.68,TP,105.0,788.64,-254.4
ASIAN_MR,2025-04-02 01:20:00+00:00,2025-04-02 02:20:00+00:00,SHORT,1.88,3131.698,3131.248,28.2,0.1499999999998181,TIME_STOP_60M,60.0,498.2,-719.48
NY_ORB,2025-04-02 13:45:00+00:00,2025-04-02 16:25:00+00:00,SELL,0.49,3124.565,3131.945,-361.62,-7.38,SL,160.0,398.86,-466.48
NY_ORB,2025-04-04 14:50:00+00:00,2025-04-04 15:35:00+00:00,SELL,0.18,3060.0,3019.67,725.94,40.33,TP,45.0,754.83,0.0
ASIAN_MR,2025-04-07 01:45:00+00:00,2025-04-07 02:30:00+00:00,SHORT,0.36,3048.145,3001.8249,1656.72,46.020099999999914,TP_Z_NEUTRAL,45.0,554.76,-250.92
NY_ORB,2025-04-07 14:10:00+00:00,2025-04-07 14:35:00+00:00,BUY,0.14,3026.495,3001.752,-346.41,-24.743,SL,25.0,154.7,-414.68
ASIAN_MR,2025-04-08 01:10:00+00:00,2025-04-08 01:35:00+00:00,SHORT,1.22,2995.175,3001.157874950759,-766.51,-6.282874950758742,SL_ATR,25.0,719.8,-938.18
ASIAN_MR,2025-04-09 01:55:00+00:00,2025-04-09 02:45:00+00:00,SHORT,0.83,3008.145,2987.327,1702.99,20.517999999999756,TP_Z_NEUTRAL,50.0,705.5,-223.27
ASIAN_MR,2025-04-10 02:10:00+00:00,2025-04-10 02:15:00+00:00,SHORT,0.77,3105.035,3114.8208976902897,-776.61,-10.085897690289858,SL_ATR,5.0,10.01,-907.83
NY_ORB,2025-04-10 14:00:00+00:00,2025-04-10 15:15:00+00:00,BUY,0.28,3132.855,3160.1749999999997,764.96,27.32,TP,75.0,905.89,0.0
NY_ORB,2025-04-11 13:45:00+00:00,2025-04-11 16:05:00+00:00,SELL,0.29,3230.24,3243.945,-397.44,-13.705,SL,140.0,317.11,-428.76
ASIAN_MR,2025-04-14 01:45:00+00:00,2025-04-14 02:20:00+00:00,SHORT,0.52,3240.045,3225.569,737.15,14.176000000000112,TP_Z_NEUTRAL,35.0,288.6,-284.44
ASIAN_MR,2025-04-15 01:25:00+00:00,2025-04-15 02:10:00+00:00,SHORT,2.04,3222.885,3214.0919999999996,1732.57,8.493000000000574,TP_Z_NEUTRAL,45.0,1252.56,-579.36
ASIAN_MR,2025-04-16 03:35:00+00:00,2025-04-16 03:50:00+00:00,SHORT,1.52,3275.785,3281.1350569561514,-858.81,-5.6500569561515475,SL_ATR,15.0,177.84,-834.48
ASIAN_MR,2025-04-17 01:20:00+00:00,2025-04-17 01:25:00+00:00,SHORT,1.39,3353.565,3347.5745,790.98,5.690499999999884,TP_Z_NEUTRAL,5.0,859.02,-31.97
NY_ORB,2025-04-17 14:30:00+00:00,2025-04-17 14:35:00+00:00,SELL,0.35,3319.925,3296.005,837.2,23.92,TP,5.0,1280.3,0.0
ASIAN_MR,2025-04-21 04:05:00+00:00,2025-04-21 04:10:00+00:00,LONG,1.86,3377.845,3373.4183906074204,-879.15,-4.726609392579394,SL_ATR,5.0,0.0,-850.02
ASIAN_MR,2025-04-22 01:25:00+00:00,2025-04-22 01:35:00+00:00,SHORT,1.01,3439.625,3447.8344840006134,-859.46,-8.50948400061343,SL_ATR,10.0,229.27,-1338.25
NY_ORB,2025-04-22 13:45:00+00:00,2025-04-22 16:25:00+00:00,SELL,0.1,3410.645,3386.485,241.6,24.16,TIME,160.0,257.6,-281.8
ASIAN_MR,2025-04-23 03:15:00+00:00,2025-04-23 04:05:00+00:00,LONG,0.7,3338.725,3365.035,1820.7,26.009999999999945,TP_Z_NEUTRAL,50.0,553.7,-410.2
NY_ORB,2025-04-23 13:45:00+00:00,2025-04-23 16:25:00+00:00,SELL,0.16,3281.005,3291.625,-169.92,-10.62,TIME,160.0,344.32,-241.44
ASIAN_MR,2025-04-24 01:25:00+00:00,2025-04-24 02:15:00+00:00,SHORT,0.93,3359.165,3333.308,2376.8,25.55699999999997,TP_Z_NEUTRAL,50.0,1023.93,-730.05
ASIAN_MR,2025-04-25 04:00:00+00:00,2025-04-25 04:30:00+00:00,LONG,1.21,3324.095,3316.5770453916693,-945.97,-7.817954608330456,SL_ATR,30.0,261.36,-978.89
ASIAN_MR,2025-04-28 03:25:00+00:00,2025-04-28 04:05:00+00:00,SHORT,1.07,3292.365,3280.7614999999996,1209.47,11.303500000000167,TP_Z_NEUTRAL,40.0,405.53,-193.67
NY_ORB,2025-04-28 14:15:00+00:00,2025-04-28 14:35:00+00:00,BUY,0.39,3301.025,3323.9250000000006,893.1,22.9,TP,20.0,1051.05,0.0
ASIAN_MR,2025-04-29 03:05:00+00:00,2025-04-29 03:15:00+00:00,LONG,1.35,3318.325,3311.6702385320514,-938.89,-6.954761467948447,SL_ATR,10.0,5.4,-1279.8
NY_ORB,2025-04-29 13:45:00+00:00,2025-04-29 16:25:00+00:00,SELL,0.44,3310.385,3319.205,-388.08,-8.82,TIME,160.0,486.64,-418.0
