strategy,entry_datetime,exit_datetime,direction,lot_size,entry_price,exit_price,pnl_usd,pnl_points,exit_reason,duration_min,mfe_usd,mae_usd
LONDON_ORB,2022-10-28 08:30:00+00:00,2022-10-28 11:29:00+00:00,SELL,10.0,1650.278,1651.248,-1270.0,-1.27,TIME,900.0,4120.0,-1559.17
ASIAN_MR,2022-10-31 04:05:00+00:00,2022-10-31 04:35:00+00:00,SHORT,10.0,1644.538,1642.7226500000002,1515.35,1.515349999999853,TP_Z_NEUTRAL,30.0,1041.0,-790.0
LONDON_ORB,2022-10-31 08:17:00+00:00,2022-10-31 11:15:00+00:00,SELL,10.0,1638.478,1641.357,-3178.93,-3.179,SL,895.0,3061.07,-3240.0
ASIAN_MR,2022-11-01 01:05:00+00:00,2022-11-01 01:25:00+00:00,SHORT,10.0,1634.627,1635.7139114220035,-1386.91,-1.3869114220035954,SL_ATR,20.0,1489.0,-1321.0
LONDON_ORB,2022-11-01 10:20:00+00:00,2022-11-01 11:29:00+00:00,BUY,10.0,1648.487,1654.288,5500.87,5.501,TIME,350.0,6220.87,0.0
NY_ORB,2022-11-01 14:00:00+00:00,2022-11-01 14:00:00+00:00,SELL,10.0,1651.578,1646.938,4340.0,4.34,TP,5.0,6930.88,0.0
LONDON_ORB,2022-11-03 09:55:00+00:00,2022-11-03 10:26:00+00:00,SELL,10.0,1626.498,1619.7800000000002,6417.92,6.418,TP,160.0,6800.0,0.0
NY_ORB,2022-11-03 14:03:00+00:00,2022-11-03 16:29:00+00:00,BUY,10.0,1623.428,1626.248,2520.0,2.52,TIME,735.0,7920.0,-3380.0
ASIAN_MR,2022-11-04 02:00:00+00:00,2022-11-04 02:20:00+00:00,SHORT,10.0,1633.438,1634.7843467268403,-1646.35,-1.6463467268402383,SL_ATR,20.0,220.0,-1980.0
LONDON_ORB,2022-11-04 09:15:00+00:00,2022-11-04 09:45:00+00:00,BUY,10.0,1649.408,1644.748,-4960.0,-4.96,SL,155.0,2848.82,-5310.0
LONDON_ORB,2022-11-07 08:15:00+00:00,2022-11-07 09:28:00+00:00,BUY,10.0,1671.018,1679.38,8062.11,8.062,TP,370.0,8750.0,-440.0
LONDON_ORB,2022-11-08 08:45:00+00:00,2022-11-08 09:03:00+00:00,SELL,10.0,1668.848,1664.5899999999997,3957.89,3.958,TP,95.0,4291.05,-680.0
NY_ORB,2022-11-08 14:45:00+00:00,2022-11-08 14:48:00+00:00,BUY,10.0,1674.348,1678.208,3560.0,3.56,TP,20.0,3900.0,0.0
ASIAN_MR,2022-11-09 03:10:00+00:00,2022-11-09 03:30:00+00:00,SHORT,10.0,1711.038,1708.4119999999998,2326.0,2.326000000000204,TP_Z_NEUTRAL,20.0,1990.0,-90.0
LONDON_ORB,2022-11-09 09:55:00+00:00,2022-11-09 11:29:00+00:00,SELL,10.0,1711.257,1708.258,2698.95,2.699,TIME,475.0,7480.0,0.0
NY_ORB,2022-11-09 15:05:00+00:00,2022-11-09 15:05:00+00:00,BUY,10.0,1709.098,1713.98,4582.12,4.582,TP,5.0,6360.0,0.0
ASIAN_MR,2022-11-10 01:10:00+00:00,2022-11-10 01:30:00+00:00,SHORT,10.0,1707.818,1706.1569,1361.1,1.361100000000033,TP_Z_NEUTRAL,20.0,890.0,-940.0
LONDON_ORB,2022-11-10 11:02:00+00:00,2022-11-10 11:29:00+00:00,SELL,10.0,1705.468,1707.318,-2150.0,-2.15,TIME,140.0,90.0,-2270.0
NY_ORB,2022-11-10 15:20:00+00:00,2022-11-10 16:29:00+00:00,BUY,3.91,1736.148,1747.617,4367.47,11.169,TIME,350.0,6635.27,0.0
ASIAN_MR,2022-11-11 01:40:00+00:00,2022-11-11 02:10:00+00:00,LONG,10.0,1747.978,1751.0400000000002,2762.0,2.7620000000001257,TP_Z_NEUTRAL,30.0,1509.0,-870.0
LONDON_ORB,2022-11-11 10:45:00+00:00,2022-11-11 11:02:00+00:00,BUY,10.0,1761.107,1755.337,-6070.0,-6.07,SL,90.0,3280.71,-5929.29
NY_ORB,2022-11-11 14:40:00+00:00,2022-11-11 15:29:00+00:00,SELL,10.0,1759.778,1763.787,-4309.0,-4.309,SL,250.0,4380.0,-4260.0
ASIAN_MR,2022-11-14 02:10:00+00:00,2022-11-14 02:30:00+00:00,LONG,10.0,1761.077,1763.0497500000001,1672.75,1.6727500000001327,TP_Z_NEUTRAL,20.0,2141.0,-349.0
NY_ORB,2022-11-14 14:35:00+00:00,2022-11-14 14:56:00+00:00,BUY,10.0,1763.468,1769.508,5740.0,5.74,TP,110.0,6190.0,0.0
LONDON_ORB,2022-11-15 09:50:00+00:00,2022-11-15 11:29:00+00:00,SELL,10.0,1778.617,1776.198,2118.95,2.119,TIME,500.0,5528.95,0.0
NY_ORB,2022-11-15 13:51:00+00:00,2022-11-15 16:29:00+00:00,SELL,9.23,1775.298,1769.528,5048.81,5.47,TIME,795.0,6683.84,-3701.23
NY_ORB,2022-11-16 14:38:00+00:00,2022-11-16 16:29:00+00:00,SELL,10.0,1774.348,1777.198,-3150.0,-3.15,TIME,560.0,1600.0,-5600.0
ASIAN_MR,2022-11-17 02:10:00+00:00,2022-11-17 02:20:00+00:00,LONG,10.0,1768.527,1767.184303449425,-1642.7,-1.642696550575056,SL_ATR,10.0,151.0,-1709.0
LONDON_ORB,2022-11-17 09:30:00+00:00,2022-11-17 10:51:00+00:00,SELL,10.0,1766.797,1761.955,4542.12,4.542,TP,410.0,5229.09,0.0
ASIAN_MR,2022-11-18 03:25:00+00:00,2022-11-18 04:25:00+00:00,LONG,10.0,1761.927,1763.778,1551.0,1.5510000000001127,TIME_STOP_60M,60.0,3661.0,-770.0
NY_ORB,2022-11-18 13:47:00+00:00,2022-11-18 14:29:00+00:00,SELL,10.0,1760.807,1755.5249999999999,4982.0,4.982,TP,215.0,5807.0,-301.0
ASIAN_MR,2022-11-21 01:10:00+00:00,2022-11-21 01:15:00+00:00,LONG,10.0,1748.538,1747.3009356274652,-1537.06,-1.53706437253486,SL_ATR,5.0,150.0,-3230.0
LONDON_ORB,2022-11-21 09:50:00+00:00,2022-11-21 11:29:00+00:00,SELL,10.0,1741.528,1739.918,1310.0,1.31,TIME,500.0,4700.0,-570.0
NY_ORB,2022-11-21 13:50:00+00:00,2022-11-21 14:18:00+00:00,SELL,10.0,1742.248,1746.058,-4110.0,-4.11,SL,145.0,800.0,-4020.0
ASIAN_MR,2022-11-22 01:15:00+00:00,2022-11-22 01:30:00+00:00,SHORT,10.0,1743.078,1744.3187438034558,-1540.74,-1.540743803455871,SL_ATR,15.0,50.0,-1770.0
LONDON_ORB,2022-11-22 08:15:00+00:00,2022-11-22 11:29:00+00:00,BUY,10.0,1744.308,1748.108,3500.0,3.5,TIME,975.0,3960.0,-1290.0
NY_ORB,2022-11-22 13:45:00+00:00,2022-11-22 13:47:00+00:00,SELL,10.0,1743.968,1745.068,-1400.0,-1.4,SL,15.0,100.0,-1440.0
LONDON_ORB,2022-11-23 09:15:00+00:00,2022-11-23 09:15:00+00:00,SELL,10.0,1742.518,1738.4180000000001,3800.0,3.8,TP,5.0,7110.0,0.0
NY_ORB,2022-11-23 14:45:00+00:00,2022-11-23 16:29:00+00:00,BUY,9.43,1739.977,1742.918,2490.87,2.641,TIME,525.0,7139.86,-3555.11
LONDON_ORB,2022-11-24 09:00:00+00:00,2022-11-24 11:29:00+00:00,BUY,10.0,1754.408,1755.948,1240.0,1.24,TIME,750.0,4018.95,-20.0
ASIAN_MR,2022-11-25 04:05:00+00:00,2022-11-25 04:30:00+00:00,SHORT,10.0,1760.117,1758.4606500000002,1356.35,1.3563499999997475,TP_Z_NEUTRAL,25.0,1440.0,-801.0
LONDON_ORB,2022-11-25 09:35:00+00:00,2022-11-25 09:43:00+00:00,BUY,10.0,1752.125,1749.928,-2496.94,-2.497,SL,45.0,1383.06,-2276.94
NY_ORB,2022-11-25 14:50:00+00:00,2022-11-25 14:51:00+00:00,BUY,10.0,1748.088,1751.3879999999997,3000.0,3.0,TP,10.0,3860.0,0.0
ASIAN_MR,2022-11-28 01:20:00+00:00,2022-11-28 01:30:00+00:00,LONG,10.0,1749.398,1747.962913628227,-1735.09,-1.735086371772968,SL_ATR,10.0,210.0,-1691.0
LONDON_ORB,2022-11-28 09:00:00+00:00,2022-11-28 09:03:00+00:00,BUY,10.0,1753.978,1762.438,8160.0,8.16,TP,20.0,8540.0,0.0
NY_ORB,2022-11-28 14:40:00+00:00,2022-11-28 14:40:00+00:00,SELL,10.0,1752.757,1747.0350000000003,5422.14,5.422,TP,5.0,7850.0,0.0
ASIAN_MR,2022-11-29 01:50:00+00:00,2022-11-29 02:10:00+00:00,SHORT,10.0,1745.558,1746.916067697391,-1658.07,-1.6580676973911068,SL_ATR,20.0,881.0,-1490.0
LONDON_ORB,2022-11-29 08:45:00+00:00,2022-11-29 09:47:00+00:00,BUY,10.0,1755.418,1752.468,-3250.0,-3.25,SL,315.0,3480.0,-2980.0
NY_ORB,2022-11-29 14:17:00+00:00,2022-11-29 14:30:00+00:00,SELL,10.0,1751.188,1747.8680000000004,3020.0,3.02,TP,70.0,3650.0,-500.0
ASIAN_MR,2022-11-30 01:45:00+00:00,2022-11-30 02:10:00+00:00,SHORT,10.0,1753.738,1750.8654,2572.6,2.572600000000148,TP_Z_NEUTRAL,25.0,2411.0,-80.0
ASIAN_MR,2022-12-01 02:10:00+00:00,2022-12-01 02:45:00+00:00,LONG,10.0,1773.698,1776.5164,2518.4,2.5183999999998834,TP_Z_NEUTRAL,35.0,1910.0,-181.0
LONDON_ORB,2022-12-01 10:55:00+00:00,2022-12-01 11:29:00+00:00,BUY,10.0,1777.528,1780.018,2190.0,2.19,TIME,175.0,2530.0,-1201.11
NY_ORB,2022-12-01 13:51:00+00:00,2022-12-01 14:50:00+00:00,BUY,10.0,1790.917,1801.5169999999998,10300.0,10.3,TP,300.0,10800.0,-1958.67
LONDON_ORB,2022-12-02 10:00:00+00:00,2022-12-02 10:07:00+00:00,BUY,10.0,1801.598,1799.168,-2730.0,-2.73,SL,40.0,100.0,-2430.0
NY_ORB,2022-12-02 13:45:00+00:00,2022-12-02 16:29:00+00:00,SELL,7.11,1780.868,1790.418,-7003.35,-9.85,TIME,825.0,1741.95,-6960.69
ASIAN_MR,2022-12-05 01:05:00+00:00,2022-12-05 01:25:00+00:00,SHORT,10.0,1802.348,1804.1575914602095,-2109.59,-2.1095914602095034,SL_ATR,20.0,910.0,-2360.0
NY_ORB,2022-12-05 14:35:00+00:00,2022-12-05 14:48:00+00:00,SELL,10.0,1792.638,1786.4379999999996,5900.0,5.9,TP,70.0,6230.0,0.0
ASIAN_MR,2022-12-06 01:25:00+00:00,2022-12-06 02:10:00+00:00,SHORT,10.0,1773.758,1775.3782623688687,-1920.26,-1.92026236886868,SL_ATR,45.0,340.0,-1790.0
LONDON_ORB,2022-12-06 08:40:00+00:00,2022-12-06 08:44:00+00:00,SELL,10.0,1770.948,1772.808,-2160.0,-2.16,SL,25.0,240.93,-2070.0
NY_ORB,2022-12-06 13:45:00+00:00,2022-12-06 15:05:00+00:00,SELL,10.0,1777.878,1772.2779999999996,5300.0,5.3,TP,405.0,5921.03,-730.0
ASIAN_MR,2022-12-07 02:05:00+00:00,2022-12-07 02:25:00+00:00,SHORT,10.0,1773.148,1774.611509965413,-1763.51,-1.7635099654130955,SL_ATR,20.0,561.0,-1900.0
LONDON_ORB,2022-12-07 08:47:00+00:00,2022-12-07 11:29:00+00:00,BUY,10.0,1772.908,1773.868,660.0,0.66,TIME,815.0,2880.0,-1670.0
NY_ORB,2022-12-07 13:53:00+00:00,2022-12-07 14:38:00+00:00,BUY,10.0,1778.688,1784.2680000000005,5280.0,5.28,TP,230.0,5610.0,-2770.0
ASIAN_MR,2022-12-08 01:05:00+00:00,2022-12-08 01:15:00+00:00,LONG,10.0,1783.508,1782.2812756787835,-1526.72,-1.5267243212165795,SL_ATR,10.0,919.0,-1240.0
NY_ORB,2022-12-08 14:50:00+00:00,2022-12-08 14:56:00+00:00,SELL,10.0,1787.017,1791.798,-5081.18,-5.081,SL,35.0,170.0,-4791.18
ASIAN_MR,2022-12-09 01:15:00+00:00,2022-12-09 01:20:00+00:00,SHORT,10.0,1793.208,1794.557240034251,-1649.24,-1.6492400342508973,SL_ATR,5.0,220.0,-1360.0
LONDON_ORB,2022-12-09 09:50:00+00:00,2022-12-09 09:57:00+00:00,SELL,10.0,1790.557,1792.628,-2371.03,-2.371,SL,40.0,358.97,-2101.03
ASIAN_MR,2022-12-12 01:10:00+00:00,2022-12-12 01:30:00+00:00,LONG,10.0,1791.198,1793.6413,2143.3,2.1432999999999085,TP_Z_NEUTRAL,20.0,1650.0,-150.0
LONDON_ORB,2022-12-12 09:59:00+00:00,2022-12-12 10:39:00+00:00,BUY,10.0,1791.668,1789.597,-2371.03,-2.371,SL,205.0,960.0,-2100.0
NY_ORB,2022-12-12 14:30:00+00:00,2022-12-12 15:38:00+00:00,SELL,10.0,1788.358,1783.918,4140.0,4.14,TP,345.0,4460.0,-1680.0
LONDON_ORB,2022-12-13 10:25:00+00:00,2022-12-13 11:29:00+00:00,SELL,10.0,1786.015,1787.545,-1830.0,-1.83,TIME,325.0,1880.0,-1633.06
ASIAN_MR,2022-12-14 01:10:00+00:00,2022-12-14 01:40:00+00:00,SHORT,10.0,1811.448,1810.0658500000002,1082.15,1.0821499999999105,TP_Z_NEUTRAL,30.0,1043.0,-1107.0
LONDON_ORB,2022-12-14 10:00:00+00:00,2022-12-14 11:29:00+00:00,BUY,10.0,1809.308,1808.525,-1082.96,-1.083,TIME,450.0,867.04,-2632.96
NY_ORB,2022-12-14 14:35:00+00:00,2022-12-14 15:49:00+00:00,BUY,10.0,1808.975,1812.0749999999998,2800.0,2.8,TP,375.0,3270.0,-720.0
ASIAN_MR,2022-12-15 01:05:00+00:00,2022-12-15 01:10:00+00:00,LONG,10.0,1805.065,1803.6959141617388,-1669.09,-1.6690858382612987,SL_ATR,5.0,690.0,-2030.0
LONDON_ORB,2022-12-15 08:30:00+00:00,2022-12-15 11:29:00+00:00,SELL,10.0,1780.408,1779.265,843.33,0.843,TIME,900.0,6800.0,-436.67
ASIAN_MR,2022-12-16 02:35:00+00:00,2022-12-16 02:40:00+00:00,SHORT,10.0,1782.205,1783.5749870291706,-1669.99,-1.6699870291707157,SL_ATR,5.0,210.0,-1850.0
LONDON_ORB,2022-12-16 09:20:00+00:00,2022-12-16 09:22:00+00:00,SELL,10.0,1776.715,1778.965,-2550.0,-2.55,SL,15.0,1970.0,-2580.0
NY_ORB,2022-12-16 14:00:00+00:00,2022-12-16 14:14:00+00:00,BUY,10.0,1786.015,1783.445,-2870.0,-2.87,SL,75.0,1770.0,-3250.0
ASIAN_MR,2022-12-19 03:10:00+00:00,2022-12-19 03:25:00+00:00,SHORT,10.0,1795.645,1794.5934499999998,751.55,0.7515500000001338,TP_Z_NEUTRAL,15.0,1510.0,-340.0
LONDON_ORB,2022-12-19 08:25:00+00:00,2022-12-19 11:29:00+00:00,BUY,10.0,1795.775,1796.018,-57.1,-0.057,TIME,925.0,2861.94,-1598.06
NY_ORB,2022-12-19 14:35:00+00:00,2022-12-19 15:21:00+00:00,SELL,10.0,1792.055,1794.225,-2470.0,-2.47,SL,235.0,3260.0,-2320.0
LONDON_ORB,2022-12-20 08:40:00+00:00,2022-12-20 08:49:00+00:00,BUY,10.0,1797.725,1805.3849999999998,7360.0,7.36,TP,50.0,7660.0,0.0
NY_ORB,2022-12-20 14:45:00+00:00,2022-12-20 14:50:00+00:00,BUY,10.0,1804.645,1812.339,7393.81,7.394,TP,30.0,7702.86,0.0
ASIAN_MR,2022-12-21 01:10:00+00:00,2022-12-21 01:25:00+00:00,SHORT,10.0,1818.805,1817.6694,835.6,0.8356000000000676,TP_Z_NEUTRAL,15.0,840.0,-290.0
NY_ORB,2022-12-21 14:00:00+00:00,2022-12-21 14:53:00+00:00,SELL,10.0,1817.625,1819.715,-2390.0,-2.39,SL,270.0,2177.89,-2222.89
ASIAN_MR,2022-12-22 01:05:00+00:00,2022-12-22 01:45:00+00:00,SHORT,10.0,1818.645,1816.2283499999999,2116.65,2.116650000000118,TP_Z_NEUTRAL,40.0,800.0,-960.0
LONDON_ORB,2022-12-22 08:15:00+00:00,2022-12-22 09:26:00+00:00,BUY,10.0,1817.315,1815.928,-1687.07,-1.687,SL,360.0,2240.0,-1440.0
NY_ORB,2022-12-22 13:46:00+00:00,2022-12-22 16:29:00+00:00,SELL,10.0,1809.987,1796.585,13102.0,13.102,TIME,820.0,15492.0,-1465.0
LONDON_ORB,2022-12-23 08:35:00+00:00,2022-12-23 09:22:00+00:00,SELL,10.0,1796.765,1797.995,-1530.0,-1.53,SL,240.0,1510.0,-1450.0
ASIAN_MR,2022-12-27 02:00:00+00:00,2022-12-27 02:30:00+00:00,SHORT,10.0,1803.875,1805.3358515523528,-1760.85,-1.7608515523527786,SL_ATR,30.0,110.0,-1710.0
LONDON_ORB,2022-12-27 10:00:00+00:00,2022-12-27 11:29:00+00:00,BUY,10.0,1807.045,1809.058,1713.02,1.713,TIME,450.0,2660.0,-37.92
NY_ORB,2022-12-27 14:05:00+00:00,2022-12-27 14:40:00+00:00,SELL,10.0,1805.835,1808.135,-2600.0,-2.6,SL,180.0,3646.86,-2630.0
ASIAN_MR,2022-12-28 01:30:00+00:00,2022-12-28 01:50:00+00:00,SHORT,10.0,1813.908,1811.7002,1907.8,1.9077999999999065,TP_Z_NEUTRAL,20.0,2400.0,-340.0
LONDON_ORB,2022-12-28 09:00:00+00:00,2022-12-28 11:29:00+00:00,SELL,10.0,1805.915,1802.965,2650.0,2.65,TIME,750.0,6800.0,0.0
NY_ORB,2022-12-28 13:51:00+00:00,2022-12-28 14:36:00+00:00,SELL,10.0,1805.335,1807.455,-2420.0,-2.42,SL,230.0,2137.11,-2392.11
ASIAN_MR,2022-12-29 01:45:00+00:00,2022-12-29 01:50:00+00:00,SHORT,10.0,1807.575,1806.1324500000003,1142.55,1.1425499999997555,TP_Z_NEUTRAL,5.0,1928.0,0.0
NY_ORB,2022-12-29 14:03:00+00:00,2022-12-29 16:29:00+00:00,BUY,10.0,1811.995,1812.185,-110.0,-0.11,TIME,735.0,6003.33,-3350.0
LONDON_ORB,2022-12-30 09:36:00+00:00,2022-12-30 11:29:00+00:00,SELL,10.0,1816.215,1817.745,-1830.0,-1.83,TIME,570.0,3040.0,-1842.89
NY_ORB,2022-12-30 14:05:00+00:00,2022-12-30 15:02:00+00:00,BUY,10.0,1821.708,1817.055,-4952.94,-4.953,SL,290.0,3338.82,-5162.94
ASIAN_MR,2023-01-03 02:50:00+00:00,2023-01-03 03:05:00+00:00,SHORT,10.0,1837.898,1840.550581133402,-2952.58,-2.952581133402009,SL_ATR,15.0,231.0,-3037.0
LONDON_ORB,2023-01-03 08:20:00+00:00,2023-01-03 11:29:00+00:00,SELL,10.0,1842.218,1833.058,8860.0,8.86,TIME,950.0,10672.86,-520.0
NY_ORB,2023-01-03 14:30:00+00:00,2023-01-03 14:38:00+00:00,BUY,10.0,1840.305,1847.1190000000004,6513.91,6.514,TP,45.0,6930.0,-930.0
LONDON_ORB,2023-01-04 08:16:00+00:00,2023-01-04 11:29:00+00:00,BUY,10.0,1859.958,1860.128,-130.0,-0.13,TIME,970.0,5076.92,-2403.08
NY_ORB,2023-01-04 14:00:00+00:00,2023-01-04 15:11:00+00:00,SELL,10.0,1858.525,1850.9790000000003,7246.19,7.246,TP,360.0,8080.0,-2310.0
ASIAN_MR,2023-01-05 01:50:00+00:00,2023-01-05 02:00:00+00:00,SHORT,10.0,1858.425,1856.2563000000002,1868.7,1.868699999999717,TP_Z_NEUTRAL,10.0,2670.0,-450.0
LONDON_ORB,2023-01-05 10:33:00+00:00,2023-01-05 11:29:00+00:00,BUY,10.0,1850.335,1848.145,-2490.0,-2.49,TIME,285.0,712.67,-2850.0
NY_ORB,2023-01-05 13:50:00+00:00,2023-01-05 15:17:00+00:00,SELL,10.0,1841.005,1830.4590000000003,10246.0,10.246,TP,440.0,12240.0,0.0
ASIAN_MR,2023-01-06 01:50:00+00:00,2023-01-06 02:00:00+00:00,SHORT,10.0,1835.225,1836.470293846335,-1545.29,-1.5452938463350165,SL_ATR,10.0,130.0,-2290.0
NY_ORB,2023-01-06 15:00:00+00:00,2023-01-06 16:29:00+00:00,BUY,7.53,1849.475,1860.288,7917.04,10.513,TIME,450.0,11102.23,-4548.12
NY_ORB,2023-01-09 14:45:00+00:00,2023-01-09 15:36:00+00:00,BUY,10.0,1877.525,1874.115,-3710.0,-3.71,SL,260.0,3920.0,-4140.0
ASIAN_MR,2023-01-10 01:35:00+00:00,2023-01-10 01:45:00+00:00,SHORT,10.0,1873.935,1875.4984457710912,-1863.45,-1.8634457710912102,SL_ATR,10.0,500.0,-1750.0
LONDON_ORB,2023-01-10 09:05:00+00:00,2023-01-10 11:29:00+00:00,BUY,10.0,1873.595,1876.365,2470.0,2.47,TIME,725.0,3620.0,-290.0
NY_ORB,2023-01-10 14:00:00+00:00,2023-01-10 14:16:00+00:00,BUY,10.0,1873.335,1877.531,3896.05,3.896,TP,85.0,4520.0,-390.0
ASIAN_MR,2023-01-11 01:35:00+00:00,2023-01-11 02:25:00+00:00,LONG,10.0,1872.778,1876.0916499999998,3013.65,3.013649999999825,TP_Z_NEUTRAL,50.0,1887.0,-633.0
LONDON_ORB,2023-01-11 08:45:00+00:00,2023-01-11 11:29:00+00:00,BUY,10.0,1882.925,1884.338,1112.89,1.113,TIME,825.0,3622.89,-597.89
NY_ORB,2023-01-11 14:36:00+00:00,2023-01-11 16:17:00+00:00,SELL,10.0,1875.877,1867.661,7915.79,7.916,TP,510.0,8650.0,-1471.05
ASIAN_MR,2023-01-12 02:05:00+00:00,2023-01-12 02:25:00+00:00,SHORT,10.0,1880.895,1882.202663344016,-1607.66,-1.607663344015964,SL_ATR,20.0,800.0,-1392.0
LONDON_ORB,2023-01-13 08:30:00+00:00,2023-01-13 11:29:00+00:00,BUY,10.0,1904.375,1903.565,-1110.0,-1.11,TIME,900.0,5163.33,-1340.0
NY_ORB,2023-01-13 14:30:00+00:00,2023-01-13 14:46:00+00:00,BUY,10.0,1900.005,1907.6250000000005,7320.0,7.32,TP,85.0,8050.0,0.0
ASIAN_MR,2023-01-16 01:25:00+00:00,2023-01-16 01:35:00+00:00,SHORT,10.0,1921.075,1918.79395,1981.05,1.9810500000000502,TP_Z_NEUTRAL,10.0,2117.0,-600.0
LONDON_ORB,2023-01-16 09:39:00+00:00,2023-01-16 11:29:00+00:00,BUY,10.0,1916.978,1917.665,387.14,0.387,TIME,555.0,947.14,-2330.0
ASIAN_MR,2023-01-17 01:15:00+00:00,2023-01-17 01:35:00+00:00,LONG,10.0,1914.895,1913.4442598986898,-1750.74,-1.7507401013102026,SL_ATR,20.0,1880.0,-1870.0
ASIAN_MR,2023-01-18 02:05:00+00:00,2023-01-18 02:25:00+00:00,SHORT,10.0,1909.518,1907.9058,1312.2,1.3122000000000298,TP_Z_NEUTRAL,20.0,1413.0,-540.0
LONDON_ORB,2023-01-18 08:15:00+00:00,2023-01-18 11:29:00+00:00,BUY,10.0,1912.285,1914.345,1760.0,1.76,TIME,975.0,3532.94,-2200.0
NY_ORB,2023-01-18 14:35:00+00:00,2023-01-18 15:14:00+00:00,BUY,10.0,1924.147,1916.105,-8342.0,-8.342,SL,200.0,638.0,-8682.0
ASIAN_MR,2023-01-19 01:30:00+00:00,2023-01-19 02:10:00+00:00,LONG,10.0,1902.795,1900.8606328841818,-2234.37,-2.234367115818304,SL_ATR,40.0,940.0,-1940.0
LONDON_ORB,2023-01-19 08:20:00+00:00,2023-01-19 09:09:00+00:00,BUY,10.0,1913.805,1910.278,-3826.96,-3.827,SL,250.0,2860.0,-3726.96
ASIAN_MR,2023-01-20 03:50:00+00:00,2023-01-20 04:15:00+00:00,LONG,10.0,1927.685,1926.4211995363753,-1563.8,-1.5638004636246479,SL_ATR,25.0,280.0,-1758.0
NY_ORB,2023-01-20 13:52:00+00:00,2023-01-20 15:29:00+00:00,SELL,10.0,1925.435,1929.215,-4080.0,-4.08,SL,490.0,4927.14,-4930.0
ASIAN_MR,2023-01-23 02:20:00+00:00,2023-01-23 02:45:00+00:00,SHORT,10.0,1934.458,1932.3675500000002,1790.45,1.7904499999999188,TP_Z_NEUTRAL,25.0,1410.0,-390.0
LONDON_ORB,2023-01-23 08:35:00+00:00,2023-01-23 08:38:00+00:00,BUY,10.0,1920.395,1923.185,2490.0,2.49,TP,20.0,2852.98,0.0
NY_ORB,2023-01-23 14:07:00+00:00,2023-01-23 16:07:00+00:00,SELL,10.0,1919.0,1925.385,-6684.62,-6.685,SL,605.0,7752.31,-6897.69
ASIAN_MR,2023-01-24 01:50:00+00:00,2023-01-24 02:00:00+00:00,SHORT,10.0,1934.678,1935.755420690577,-1377.42,-1.3774206905769006,SL_ATR,10.0,123.0,-2307.0
LONDON_ORB,2023-01-24 08:33:00+00:00,2023-01-24 11:29:00+00:00,SELL,10.0,1938.058,1935.975,1783.16,1.783,TIME,885.0,3803.16,-1550.0
NY_ORB,2023-01-24 13:50:00+00:00,2023-01-24 14:45:00+00:00,SELL,10.0,1933.345,1926.6990000000003,6345.83,6.346,TP,280.0,8387.08,0.0
LONDON_ORB,2023-01-25 10:05:00+00:00,2023-01-25 11:29:00+00:00,SELL,10.0,1927.895,1924.745,2850.0,2.85,TIME,425.0,5290.0,-150.0
NY_ORB,2023-01-25 13:55:00+00:00,2023-01-25 14:15:00+00:00,SELL,10.0,1923.925,1926.675,-3050.0,-3.05,SL,105.0,4227.93,-2920.0
ASIAN_MR,2023-01-26 01:15:00+00:00,2023-01-26 01:40:00+00:00,LONG,10.0,1942.848,1946.64915,3501.15,3.501150000000007,TP_Z_NEUTRAL,25.0,2407.0,-433.0
LONDON_ORB,2023-01-26 09:16:00+00:00,2023-01-26 11:29:00+00:00,SELL,10.0,1939.785,1934.545,4940.0,4.94,TIME,670.0,6000.0,-1160.0
NY_ORB,2023-01-26 13:51:00+00:00,2023-01-26 14:49:00+00:00,BUY,10.0,1937.957,1931.005,-7251.67,-7.252,SL,295.0,4358.33,-8620.0
ASIAN_MR,2023-01-27 02:55:00+00:00,2023-01-27 03:40:00+00:00,LONG,10.0,1925.665,1924.2438048307663,-1721.2,-1.7211951692336698,SL_ATR,45.0,1963.0,-1800.0
LONDON_ORB,2023-01-27 09:45:00+00:00,2023-01-27 11:15:00+00:00,BUY,10.0,1925.265,1929.939,4374.12,4.374,TP,455.0,4732.06,-947.06
NY_ORB,2023-01-27 13:59:00+00:00,2023-01-27 15:46:00+00:00,SELL,10.0,1930.357,1921.2350000000001,8822.22,8.822,TP,540.0,10642.22,-767.78
ASIAN_MR,2023-01-30 01:20:00+00:00,2023-01-30 01:55:00+00:00,LONG,10.0,1925.705,1928.11195,2106.95,2.106950000000052,TP_Z_NEUTRAL,35.0,3410.0,-900.0
LONDON_ORB,2023-01-30 10:30:00+00:00,2023-01-30 10:34:00+00:00,BUY,10.0,1924.475,1928.6309999999999,3856.05,3.856,TP,25.0,4280.0,0.0
NY_ORB,2023-01-30 15:00:00+00:00,2023-01-30 16:29:00+00:00,SELL,10.0,1925.885,1923.895,1690.0,1.69,TIME,450.0,3240.0,-3300.0
ASIAN_MR,2023-01-31 03:20:00+00:00,2023-01-31 03:35:00+00:00,LONG,10.0,1923.735,1922.48118995117,-1553.81,-1.5538100488297915,SL_ATR,15.0,360.0,-1690.0
LONDON_ORB,2023-01-31 10:20:00+00:00,2023-01-31 11:29:00+00:00,SELL,10.0,1907.235,1902.925,4010.0,4.01,TIME,350.0,4550.0,0.0
